Country (Name),Country (ISO3 code),ASFIS species (Name),ASFIS species (3-alpha code),FAO major fishing area (Name),FAO major fishing area (Code),[1950],S,[1951],S,[1952],S,[1953],S,[1954],S,[1955],S,[1956],S,[1957],S,[1958],S,[1959],S,[1960],S,[1961],S,[1962],S,[1963],S,[1964],S,[1965],S,[1966],S,[1967],S,[1968],S,[1969],S,[1970],S,[1971],S,[1972],S,[1973],S,[1974],S,[1975],S,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S
Pakistan,PAK,Yellowfin tuna,YFT,"Indian Ocean, Western",51,351,,351,,351,,535,,552,,569,,535,,1372,,686,,686,,836,,753,,1188,,1757,,2442,,2643,,3530,,3429,,3446,,3112,,2827,,2306,,2750,,2162,,2965,,3272,,3070,,2743,,1598,,2762,,1275,,1958,,2450,,827,,893,,1487,,2517,,2336,,3733,,8560,,3156,,6480,,23394,,30817,,4604,,5140,,2670,,4812,,5506,,10331,,8385,,10242,,10511,,11112,,12472,,15179,,17277,,12645,,14404,,12464,,15053,,14467,,14898,,13958,,14452,,16791,,23392,,25471,,16541,,6721,
Philippines,PHL,Albacore,ALB,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,499,,9,,0,0,0,,0,,0,,0,0,0,,0,,4,,25,,35,,81,,8,,0,,0,,84,,0,,0,,0,,0,,0,
Philippines,PHL,Albacore,ALB,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,163,,100,,68,,0,,0,,1,,11,,0,,148,,125,,36,,0,,0,,86,,212,,276,,0,,0,,0,,0,,0,
Philippines,PHL,Bigeye tuna,BET,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,76,,380,,95,,119,,258,,136,,351,,148,,179,,493,,445,,252,,85,,82,,0,,0,,24,,0,,0,,23,,0,,0,
Philippines,PHL,Bigeye tuna,BET,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1296,,621,,1198,,775,,519,,1220,,573,,1329,,1602,,1610,,1431,,282,,158,,0,,2364,,912,,295,,0,,0,,3,,0,,0,
Philippines,PHL,Black marlin,BLM,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,
Philippines,PHL,Blue marlin,BUM,"Indian Ocean, Eastern",57,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5,,15,,0,,0,0,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Philippines,PHL,Blue marlin,BUM,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,52,,32,,0,,18,,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Philippines,PHL,Skipjack tuna,SKJ,"Indian Ocean, Eastern",57,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,120,,0,,0,
Philippines,PHL,Skipjack tuna,SKJ,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,25,,0,,0,
Philippines,PHL,Southern bluefin tuna,SBF,"Indian Ocean, Eastern",57,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5,,4,,0,0,0,0,0,,8,,7,,0,,0,,1,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Philippines,PHL,Southern bluefin tuna,SBF,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,75,,17,,43,,79,,57,,51,,53,,50,,45,,44,,46,,41,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Philippines,PHL,Striped marlin,MLS,"Indian Ocean, Eastern",57,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,16,,4,,0,,1,,2,,0,,0,,0,,0,,0,,0,,0,,1,,4,,0,,0,,0,,0,,0,,0,,0,,0,
Philippines,PHL,Striped marlin,MLS,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,87,,7,,0,,5,,11,,0,,0,,0,,0,,0,,0,,0,,2,,0,,19,,20,,3,,0,,0,,0,,0,,0,
Philippines,PHL,Swordfish,SWO,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,9,,34,,0,,9,,34,,34,,38,,8,,13,,59,,3,,6,,0,,51,,0,,0,,0,,0,,0,,0,,0,,0,
Philippines,PHL,Swordfish,SWO,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,198,,91,,0,,79,,133,,271,,96,,67,,103,,146,,331,,11,,34,,0,,67,,83,,12,,0,,0,,0,,0,,0,
Philippines,PHL,Yellowfin tuna,YFT,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,13,,70,,21,,26,,24,,60,,1084,,105,,67,,435,,78,,247,,143,,65,,0,,0,,4,,0,,0,,64,,0,,0,
Philippines,PHL,Yellowfin tuna,YFT,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,539,,227,,284,,261,,282,,1579,,920,,2775,,1778,,676,,721,,78,,158,,0,,208,,187,,66,,0,,0,,8,,0,,0,
Portugal,PRT,Albacore,ALB,"Indian Ocean, Eastern",57,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,0,7,,0,...,0,...,0,...,1,,0,0,0,0,4,,9,,1,,0,0,0,,0,
Portugal,PRT,Albacore,ALB,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,9,,22,,6,,2,,18,,8,,14,,9,,5,,7,,13,,6,,1,,2,
Portugal,PRT,Bigeye tuna,BET,"Indian Ocean, Eastern",57,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,5,,107,,63,,11,,1,,0,,0,
Portugal,PRT,Bigeye tuna,BET,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,37,,35,,1,,0,...,22,,79,,22,,58,,186,,152,,141,,84,,40,,52,
Portugal,PRT,Black marlin,BLM,"Indian Ocean, Eastern",57,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,1,,2,,0,...,0,...,0,...,0,...,0,0,2,,13,,1,,3,,0,,0,
Portugal,PRT,Black marlin,BLM,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,2,,6,,21,,0,...,0,...,0,...,0,...,4,,7,,3,,24,,19,,1,,0,
Portugal,PRT,Blue marlin,BUM,"Indian Ocean, Eastern",57,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,1,,1,,0,...,8,,19,,12,,6,,0,,0,
Portugal,PRT,Blue marlin,BUM,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,,3,,15,,17,,0,0,21,,10,,23,,12,,6,,5,,17,,5,,0,,0,
Portugal,PRT,Indo-Pacific sailfish,SFA,"Indian Ocean, Eastern",57,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,1,,0,...,0,...,0,...,0,0,1,,0,0,0,,0,,0,
Portugal,PRT,Indo-Pacific sailfish,SFA,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,7,,0,...,0,...,0,...,2,,6,,0,...,0,...,0,...,0,...,0,0,6,,5,,0,,0,
Portugal,PRT,"Marlins,sailfishes,etc. nei",BIL,"Indian Ocean, Eastern",57,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,23,,2,,0,0,2,,0,...,0,...,0,0,0,,0,,1,,0,,0,,0,
Portugal,PRT,"Marlins,sailfishes,etc. nei",BIL,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,,0,,0,,1,,0,,4,,0,,1,,12,,6,,2,,8,,8,,7,,13,,0,,0,,0,,6,,3,,2,,0,0
Portugal,PRT,Skipjack tuna,SKJ,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,20,,0,...,0,0,14,,0,0,0,0,2,,1,,0,...,0,...,0,...,0,...,0,,0,,0,,0,
Portugal,PRT,Southern bluefin tuna,SBF,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8,,77,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Portugal,PRT,Striped marlin,MLS,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,17,,24,,29,,24,,22,
Portugal,PRT,Swordfish,SWO,"Indian Ocean, Eastern",57,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,109,,241,,40,,632,,62,,11,,48,,135,,45,,31,,823,,855,,167,,43,,0,,0,
Portugal,PRT,Swordfish,SWO,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,105,,230,,197,,567,,785,,855,,794,,826,,2165,,1325,,452,,542,,967,,694,,709,,1054,,653,,687,,1190,,1766,,730,,647,
Portugal,PRT,Tuna-like fishes nei,TUX,"Indian Ocean, Eastern",57,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,,5,,3,,80,,3,,1,,4,,0,...,0,...,0,...,0,...,0,...,0,...,0,0,0,,0,
Portugal,PRT,Tuna-like fishes nei,TUX,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,11,,10,,55,,45,,43,,38,,26,,102,,17,,12,,9,,23,,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,
Portugal,PRT,Yellowfin tuna,YFT,"Indian Ocean, Eastern",57,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,6,,0,,0,...,83,,88,,15,,9,,0,,0,
Portugal,PRT,Yellowfin tuna,YFT,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,9,,19,,29,,50,,12,,19,,21,,16,,0,0,40,,84,,14,,8,,31,,67,,2,,101,,44,,0,,0,
Qatar,QAT,Kawakawa,KAW,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,782,,647,,883,
Qatar,QAT,Narrow-barred Spanish mackerel,COM,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,177,,158,,304,,289,,124,,114,,143,,213,,562,,716,,766,,636,,406,,255,,307,,411,,552,,496,,768,,1019,,963,,1945,,1511,,1882,,2037,,1811,,2563,,1750,,2107,,1978,,1808,,1734,,1703,,1634,,1777,,1711,,1903,,1905,
Qatar,QAT,Tuna-like fishes nei,TUX,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,16,,12,,34,,35,,3,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,36,,0,,62,,216,,257,,368,,232,,335,,590,,558,,487,,356,,441,,435,,0,,0,,0,
Romania,ROU,Skipjack tuna,SKJ,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...
Romania,ROU,Tuna-like fishes nei,TUX,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...
Russian Federation,RUS,Tuna-like fishes nei,TUX,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,6155,,5702,,5009,,9097,,17165,,10893,,19379,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Réunion,REU,Albacore,ALB,"Indian Ocean, Western",51,6,,6,,6,,6,,6,,6,,6,,6,,6,,6,,6,,6,,6,,6,,6,,6,,6,,12,,18,,18,,25,,31,,31,,25,,30,,22,,24,,20,,28,,24,,20,,19,,15,,14,,14,,11,,12,,13,,16,,15,,15,,41,,55,,120,,175,,163,,347,,306,,318,,357,,579,,706,,368,,364,,431,,768,,516,,793,,562,,538,,418,,335,,391,,496,,346,,363,,320,,262,,277,,269,
Réunion,REU,Bigeye tuna,BET,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,6,,7,,15,,98,,91,,112,,213,,167,,79,,54,,71,,133,,612,,564,,718,,503,,352,,314,,389,,316,,329,,362,,391,,363,,199,,174,,147,
Réunion,REU,Black marlin,BLM,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,,6,,13,,3,,32,,63,,13,,39,,38,
Réunion,REU,Blue marlin,BUM,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,9,,10,,9,,15,,31,,35,,123,,185,,155,,263,,149,
Réunion,REU,Indo-Pacific sailfish,SFA,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,6,,8,,7,,10,,11,,17,,18,,30,,19,,13,,18,,21,,38,,26,,30,,28,,18,,15,,21,,12,,5,,9,,10,,16,,15,,8,,11,
Réunion,REU,Kawakawa,KAW,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,27,,24,,28,,26,,24,,28,,22,,21,,23,,30,,21,,25,,18,,10,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
